user_id,engagement_score,price_sensitivity,baseline_index,treatment_index,oracle_p0,oracle_p1,oracle_tau,oracle_churn_score
31,-1.4048275589167518,-0.3693006143367098,-1.4346522314344143,1.8346522314344145,0.1923748474740498,0.5986876601124521,0.40631281263840235,0.8076251525259502
32,-2.486642176950218,0.4081899947438345,-2.066856743137024,2.466856743137024,0.11236015060175314,0.598687660112452,0.48632750951069886,0.8876398493982469
33,1.2735434690626177,-0.5318953933528097,0.6592661572442513,-0.2592661572442513,0.6590955215947472,0.598687660112452,-0.060407861482295155,0.34090447840525284
34,1.0797478580381665,0.5790477468556506,0.8375126104872284,-0.43751261048722834,0.6979410845491582,0.598687660112452,-0.09925342443670615,0.30205891545084185
35,0.6484023552050495,-0.14116183895792703,0.2763733324766615,0.12362666752333845,0.5686568747409567,0.598687660112452,0.030030785371495283,0.4313431252590433
36,0.5564201421888277,1.4713933722273926,0.68655412541928,-0.28655412541927994,0.6651999369100736,0.598687660112452,-0.06651227679762162,0.3348000630899264
37,0.23353755096549764,2.674063241025439,0.7890490130800298,-0.3890490130800298,0.6876270987847549,0.598687660112452,-0.08893943867230292,0.3123729012152451
38,-1.0788453833102853,0.2394185302932403,-0.9912507475602563,1.3912507475602562,0.2706651023870591,0.598687660112452,0.3280225577253929,0.7293348976129409
39,-1.1819610279578567,-2.033323406584394,-1.7555658443416036,2.1555658443416035,0.14734655670258137,0.598687660112452,0.45134110340987066,0.8526534432974187
40,-0.7032400769369302,-1.3095825113595199,-1.1554668149574001,1.5554668149574002,0.2394919640667333,0.5986876601124521,0.3591956960457188,0.7605080359332668
41,-0.6385158857298203,-0.8657644682524822,-0.9705420490596008,1.3705420490596008,0.27477247351974216,0.598687660112452,0.32391518659270985,0.7252275264802579
42,-0.8420699390091159,0.9626758120975749,-0.5848532075780203,0.9848532075780203,0.3578166368724401,0.598687660112452,0.24087102324001192,0.64218336312756
43,-1.3381745667833962,-0.43925504350570443,-1.4023161664784283,1.8023161664784282,0.1974488280300697,0.598687660112452,0.4012388320823823,0.8025511719699303
44,0.5797065717801413,1.399955714852726,0.6837519718799308,-0.28375197187993084,0.6645755835367839,0.598687660112452,-0.06588792342433192,0.3354244164632161
45,0.536414447978829,0.8141066721969358,0.4733635600421439,-0.07336356004214395,0.6161795563432597,0.598687660112452,-0.017491896230807713,0.3838204436567403
46,1.543034435109645,-0.001424862625425703,1.0340000893000885,-0.6340000893000884,0.7376906613128225,0.598687660112452,-0.13900300120037046,0.26230933868717754
47,1.6743322236042273,1.266408243272439,1.5193882518651136,-1.1193882518651135,0.8204483799056989,0.5986876601124521,-0.22176071979324674,0.17955162009430115
48,-0.6392897610926123,-0.7550425955325347,-0.9379445875338501,1.3379445875338503,0.28131571323565646,0.5986876601124521,0.31737194687679565,0.7186842867643435
49,0.5486649659266862,-1.8659499379715139,-0.3208530086501052,0.7208530086501052,0.4204678771846186,0.598687660112452,0.17821978292783341,0.5795321228153814
50,-0.083121468712651,0.4737651465531875,-0.12436763100416455,0.5243676310041645,0.46894810603474063,0.598687660112452,0.12973955407771137,0.5310518939652593
51,0.3090637356632559,-1.6037726436059292,-0.433880804551174,0.833880804551174,0.39320001303919483,0.598687660112452,0.20548764707325717,0.6067999869608052
52,2.0104347974966763,1.6929041900239181,1.9162190950045164,-1.5162190950045162,0.8717162201144302,0.5986876601124521,-0.27302856000197806,0.12828377988556983
53,1.6747104785853382,-0.10585677200498309,1.1080113512667757,-0.7080113512667757,0.751758179982856,0.598687660112452,-0.153070519870404,0.248241820017144
54,0.5031934430683761,2.535675148043176,0.9632572988676535,-0.5632572988676535,0.7237734964157946,0.598687660112452,-0.12508583630334258,0.2762265035842054
55,1.0272592305832868,1.4798702136810074,1.0657684485709318,-0.6657684485709318,0.7437913591845009,0.598687660112452,-0.1451036990720489,0.2562086408154991
56,0.6351944553468893,1.5484984348647868,0.7727050947369476,-0.3727050947369476,0.6841057693373273,0.598687660112452,-0.08541810922487525,0.31589423066267275
57,-0.17178343308673452,-1.0437710064942258,-0.6505580484176554,1.0505580484176553,0.34286379341181494,0.598687660112452,0.25582386670063706,0.6571362065881851
58,-0.22107202243892488,-0.9809111537244289,-0.6711309640684686,1.0711309640684685,0.33824364529580536,0.598687660112452,0.26044401481664664,0.6617563547041947
59,-0.7294644122236216,-1.478332560139193,-1.227071297820655,1.6270712978206552,0.2266944281364514,0.5986876601124521,0.3719932319760007,0.7733055718635486
60,1.5211573386554722,0.1867961403399513,1.072964713026363,-0.6729647130263631,0.7451603133013334,0.598687660112452,-0.14647265318888136,0.25483968669866663
61,-0.9410378255016445,1.6952176598915216,-0.4442649624338592,0.8442649624338592,0.3907251846289371,0.598687660112452,0.20796247548351493,0.609274815371063
62,-0.436677924575499,0.0948088493182542,-0.520899684864923,0.9208996848649229,0.37264188135196274,0.598687660112452,0.22604577876048926,0.6273581186480373
63,-0.2014647793696997,-0.4943094343689588,-0.5094646538064473,0.9094646538064474,0.3753190315590704,0.598687660112452,0.22336862855338158,0.6246809684409296
64,-0.8675769056081574,-0.12975812760111857,-0.9329889627668615,1.3329889627668616,0.28231871240453915,0.5986876601124521,0.31636894770791296,0.7176812875954608
65,1.5534883196234892,-0.5907647602731321,0.8655612276168521,-0.46556122761685204,0.7038212431506067,0.598687660112452,-0.10513358303815468,0.2961787568493933
66,0.5350944117696319,0.29911610508733205,0.3178103609419051,0.08218963905809484,0.5787905278409222,0.598687660112452,0.019897132271529783,0.4212094721590778
67,-2.253874323651095,-0.79598930397744,-2.241896250114108,2.641896250114108,0.09605077359074461,0.598687660112452,0.5026368865217073,0.9039492264092553
68,-1.005766699696624,0.9585964947301144,-0.717034411338265,1.1170344113382649,0.3280463597465173,0.598687660112452,0.2706413003659347,0.6719536402534827
69,0.8718769255047092,-0.5532525969231447,0.33152576132682404,0.06847423867317592,0.5821305716991131,0.598687660112452,0.016557088413338916,0.4178694283008869
70,-0.5338648457932095,0.8211869655146659,-0.38073578698016786,0.7807357869801679,0.40594944645763603,0.598687660112452,0.19273821365481597,0.5940505535423639
71,0.16490347381003745,-0.5815760163121686,-0.24255002584562063,0.6425500258456206,0.4396580329645983,0.598687660112452,0.15902962714785368,0.5603419670354017
72,0.25394558107419973,-0.10970164308275163,-0.029754028065465704,0.4297540280654657,0.4925620417122648,0.598687660112452,0.1061256184001872,0.5074379582877352
73,0.1636084248197082,0.9785041049922787,0.22443797135345017,0.1755620286465498,0.5558751424149628,0.598687660112452,0.04281251769748917,0.44412485758503717
74,-0.666128985205458,-1.0416556001611064,-1.0453998682126984,1.4453998682126983,0.26010943030565814,0.598687660112452,0.33857822980679386,0.7398905696943419
75,-0.03065693286656015,0.7554298202033907,0.0021033997677690486,0.39789660023223095,0.5005258497480662,0.598687660112452,0.09816181036438576,0.49947415025193376
76,0.10215453622006022,-0.8550076364652022,-0.37477866196351245,0.7747786619635124,0.40738683499924344,0.598687660112452,0.19130082511320856,0.5926131650007566
77,-0.8372828634622768,-1.6771237139283524,-1.372963404948327,1.7729634049483272,0.20214148568869922,0.5986876601124521,0.3965461744237529,0.7978585143113008
78,0.34224120338335556,0.7344825989075097,0.29413774237893736,0.1058622576210626,0.573008817648747,0.598687660112452,0.025678842463705,0.426991182351253
79,0.10687292940464099,-0.8023184334522536,-0.3551971865119633,0.7551971865119632,0.41212268681929404,0.598687660112452,0.18656497329315797,0.587877313180706
80,0.3261383446353866,0.6607389479229043,0.25913236008518054,0.14086763991481943,0.5644229947453944,0.598687660112452,0.034264665367057634,0.43557700525460563
81,0.7212753069200325,-0.8580110635985964,0.11961692645644711,0.28038307354355285,0.5298686262249498,0.598687660112452,0.06881903388750221,0.4701313737750502
82,-0.10486684595332275,-1.0383156502471147,-0.5953881718367926,0.9953881718367926,0.35539951474542814,0.598687660112452,0.24328814536702387,0.6446004852545719
83,-1.0315618354688096,-0.1358044376273204,-1.0659907996632438,1.4659907996632437,0.256166270604622,0.598687660112452,0.34252138950783,0.7438337293953781
84,0.9135221395582235,-1.5937039057361575,0.0527065399257316,0.34729346007426837,0.5131735854602564,0.598687660112452,0.08551407465219563,0.4868264145397436
85,0.5092706178199714,-1.795596708043382,-0.3312625181570374,0.7312625181570374,0.4179334647888653,0.598687660112452,0.18075419532358672,0.5820665352111347
86,-1.0484220205060386,0.7349419911354778,-0.8182550190641875,1.2182550190641876,0.3061341964064143,0.5986876601124521,0.2925534637060378,0.6938658035935856
87,-1.0733478166434338,-0.9196483800813923,-1.3345727673391647,1.7345727673391647,0.2084039818145685,0.598687660112452,0.39028367829788346,0.7915960181854315
88,0.4015996629049618,-0.3154209965608375,0.026653431355718182,0.3733465686442818,0.5066629633931669,0.598687660112452,0.09202469671928515,0.49333703660683315
89,0.6500202011820512,-0.19551819455453584,0.2613607025792802,0.1386392974207198,0.5649707531685425,0.598687660112452,0.0337169069439095,0.4350292468314575
90,-1.6090678738954123,0.3640895365249222,-1.378027438158853,1.778027438158853,0.20132598867591572,0.598687660112452,0.3973616714365363,0.7986740113240842
91,-0.3260856210564546,1.3457223675004366,-0.05715178659503278,0.45715178659503275,0.48571594117317246,0.598687660112452,0.11297171893927954,0.5142840588268276
92,-0.549306615487815,-0.9561058598591476,-0.9262770503479962,1.3262770503479961,0.2836806303075441,0.598687660112452,0.3150070298049079,0.7163193696924559
93,-0.20353964172829833,0.059020525349823626,-0.3451255557776916,0.7451255557776916,0.4145649580492761,0.598687660112452,0.18412270206317588,0.5854350419507239
94,0.5482309804069598,-0.890361772635422,-0.028523747465058702,0.42852374746505867,0.4928695465743996,0.598687660112452,0.10581811353805243,0.5071304534256005
95,1.805532861092698,0.8045912724920304,1.4858036706217674,-1.0858036706217673,0.8154475909223692,0.5986876601124521,-0.21675993080991707,0.18455240907763082
96,-0.8213010793269875,0.5415577321911371,-0.694573543804249,1.094573543804249,0.33301643911159357,0.598687660112452,0.26567122100085844,0.6669835608884065
97,1.593713337010086,-0.695320646761003,0.866374475579768,-0.46637447557976797,0.7039907421955404,0.598687660112452,-0.10530308208308836,0.29600925780445964
98,1.101659925211125,0.32063728202788444,0.7775191247772653,-0.37751912477726535,0.6851451823859774,0.598687660112452,-0.08645752227352543,0.31485481761402256
99,2.284374802672554,-0.5727268898370323,1.4556817751869335,-1.0556817751869336,0.8108713248953755,0.598687660112452,-0.2121836647829235,0.1891286751046245
100,0.11953547027852876,-1.538173487852713,-0.5658236701329908,0.9658236701329908,0.36220104855884494,0.598687660112452,0.23648661155360706,0.6377989514411551
101,0.34617282011404105,-1.5178365174841588,-0.37841269915401476,0.7784126991540148,0.4065097917019639,0.598687660112452,0.19217786841048812,0.5934902082980361
102,1.068833967955559,-0.7179308858020392,0.4396879086238355,-0.03968790862383553,0.6081846631069036,0.598687660112452,-0.009497002994451553,0.39181533689309644
103,0.45822459740458227,0.4159030777356796,0.29135060124436973,0.10864939875563023,0.572326750278984,0.598687660112452,0.02636090983346795,0.42767324972101595
104,1.8247928002262503,0.34853125406569285,1.3643936164007082,-0.9643936164007082,0.7964728476458652,0.598687660112452,-0.19778518753341323,0.20352715235413477
105,0.5159741004119688,-1.6072988137222026,-0.2694103637870857,0.6694103637870856,0.43305185558777964,0.598687660112452,0.16563580452467236,0.5669481444122204
106,1.1128463453550572,-0.8332120676389481,0.44031345599236144,-0.04031345599236147,0.6083337184997154,0.598687660112452,-0.009646058387263401,0.3916662815002846
107,0.6056673819962097,-0.2638365518140961,0.20538294005273894,0.19461705994726103,0.551166003653834,0.598687660112452,0.047521656458618056,0.44883399634616605
108,-0.6703732492576896,1.6439569586969203,-0.24311151179707563,0.6431115117970756,0.4395197106231395,0.598687660112452,0.1591679494893125,0.5604802893768606
109,0.942471027819325,-0.6502718694762396,0.35889526141258815,0.041104738587411815,0.5887729817179389,0.598687660112452,0.009914678394513099,0.4112270182820611
110,-0.41795588562002883,-1.0851272081641612,-0.8599028709452714,1.2599028709452713,0.29735963909788543,0.598687660112452,0.30132802101456657,0.7026403609021146
111,0.12744825846179,-0.4099381895747208,-0.22102285010298423,0.6210228501029842,0.4449681358764866,0.598687660112452,0.1537195242359654,0.5550318641235135
112,-0.0428734749657444,0.7793515625034492,-0.0004933112215607938,0.40049331122156073,0.49987667219711085,0.598687660112452,0.09881098791534115,0.5001233278028892
113,0.6203499550469563,1.0062476382012422,0.5981542554979378,-0.19815425549793775,0.645233915534389,0.598687660112452,-0.04654625542193702,0.354766084465611
114,-1.2396714936445463,0.7435221727258521,-0.9686805430978815,1.3686805430978815,0.2751435760628126,0.598687660112452,0.3235440840496394,0.7248564239371874
115,1.3086180615902367,-1.3319522169657132,0.4473087841824755,-0.04730878418247553,0.6099991830841145,0.598687660112452,-0.011311522971662491,0.3900008169158855
116,0.9105207421044593,0.05840661890522087,0.5459385793551337,-0.14593857935513377,0.6331927980590588,0.598687660112452,-0.03450513794660681,0.3668072019409412
117,0.17144535481638037,0.06699868184482942,-0.042744111593446876,0.44274411159344684,0.4893155988047855,0.598687660112452,0.10937206130766652,0.5106844011952145
118,-0.8857186534714283,1.4557893758393672,-0.4718381100253326,0.8718381100253325,0.38418127999020124,0.598687660112452,0.21450638012225076,0.6158187200097988
119,-1.0459324037423885,-0.2277124224529877,-1.105059649729807,1.505059649729807,0.2487930693611845,0.598687660112452,0.3498945907512675,0.7512069306388155
120,-0.24503686785477213,-0.5898404311853395,-0.5729816236394196,0.9729816236394195,0.36054911579871735,0.598687660112452,0.23813854431373466,0.6394508842012827
121,-0.7418522071033459,-1.4061552828476227,-1.2153283505369634,1.6153283505369633,0.22875961884103596,0.598687660112452,0.36992804127141604,0.7712403811589641
122,0.030019810566247827,0.7657967398379726,0.05375487040439003,0.34624512959560994,0.5134354825082791,0.598687660112452,0.08525217760417292,0.4865645174917209
123,0.41260553976673237,1.0508692828856003,0.44534521667906607,-0.0453452166790661,0.6095319492540628,0.598687660112452,-0.010844289141610841,0.39046805074593716
124,0.627811009579963,-1.6279334310389055,-0.18613122164770113,0.586131221647701,0.4536010742177011,0.598687660112452,0.14508658589475093,0.546398925782299
125,0.11094109340188325,1.29474327562592,0.27717585740928263,0.12282414259071733,0.568853712202927,0.598687660112452,0.029833947909524983,0.431146287797073
126,-1.0018499980923774,0.5093195585861979,-0.8486841308980426,1.2486841308980425,0.29970896393027613,0.598687660112452,0.2989786961821759,0.7002910360697239
127,1.7239638977481477,0.1287142987917911,1.2177854078360557,-0.8177854078360557,0.7716735875453377,0.598687660112452,-0.17298592743288566,0.22832641245466234
128,1.860559065606208,-0.5659870277167599,1.1186511441699387,-0.7186511441699387,0.753738431834536,0.598687660112452,-0.15505077172208404,0.24626156816546396
129,-0.8034854970727704,1.0174490338890443,-0.5375536874915031,0.9375536874915031,0.36875684017720195,0.598687660112452,0.22993081993525005,0.6312431598227981
130,-0.3331607034576333,1.0423995621103568,-0.15380869413299963,0.5538086941329996,0.4616234531831207,0.598687660112452,0.1370642069293313,0.5383765468168793
131,2.255188593010424,-0.13563268420184557,1.5634610691477855,-1.1634610691477856,0.8268494330354039,0.598687660112452,-0.22816177292295192,0.17315056696459608
132,1.4788797110652419,0.27842638677235704,1.0666316848839006,-0.6666316848839006,0.7439558278573528,0.598687660112452,-0.1452681677449008,0.2560441721426472
133,0.22057536745424178,0.22574454249008102,0.04418365671041774,0.3558163432895822,0.5110441175463266,0.598687660112452,0.08764354256612539,0.4889558824536734
134,0.7233924679358257,-0.7007005735648808,0.1685038022791963,0.23149619772080365,0.542026557397618,0.598687660112452,0.056661102714834044,0.45797344260238204
135,-1.3612659487605234,1.4471373693211276,-0.8548715482120806,1.2548715482120807,0.2984119386439922,0.5986876601124521,0.30027572146845993,0.7015880613560078
136,-0.018937897866440487,-1.7545344573131814,-0.7415106554871067,1.1415106554871066,0.3226738933645912,0.598687660112452,0.2760137667478608,0.6773261066354088
137,1.2597472790993913,1.2781226260226897,1.1912346110863201,-0.7912346110863201,0.7669618007180837,0.598687660112452,-0.16827414060563173,0.23303819928191627
138,-1.9271241836067732,0.6023319434959024,-1.5609997638366477,1.9609997638366479,0.17350323422204972,0.5986876601124521,0.4251844258904024,0.8264967657779503
139,0.5765377910850045,-0.3621115559318974,0.15259676608843437,0.2474032339115656,0.5380753357117471,0.598687660112452,0.06061232440070485,0.46192466428825285
140,-1.0272367187299267,0.43063772751989604,-0.8925980567279725,1.2925980567279725,0.2905739708432668,0.598687660112452,0.3081136892691852,0.7094260291567331
141,1.8111155176199376,0.4617618564507567,1.3874209710311773,-0.9874209710311773,0.8001801966633422,0.598687660112452,-0.20149253655089017,0.19981980333665783
142,-1.1233044598326107,0.5394893180479835,-0.9367967724516937,1.3367967724516936,0.28154783349407103,0.598687660112452,0.31713982661838097,0.7184521665059289
143,-1.2119763136357022,-1.4981091621241036,-1.619013799545793,2.019013799545793,0.16534092419627974,0.598687660112452,0.43334673591617223,0.8346590758037202
144,-0.6227615606968002,-0.10439417577427665,-0.7295275012897231,1.129527501289723,0.32529842257009517,0.598687660112452,0.27338923754235683,0.6747015774299048
145,-0.6754557450179469,-0.6177557752300583,-0.925691328583375,1.3256913285833751,0.2837996675225832,0.5986876601124521,0.31488799258986894,0.7162003324774169
146,0.24308390386916226,-0.8015984450807192,-0.24601241042888594,0.6460124104288859,0.4388052229178365,0.598687660112452,0.15988243719461548,0.5611947770821635
147,1.2512034313481024,0.480987172149453,0.945258896723318,-0.545258896723318,0.7201607050403924,0.598687660112452,-0.12147304492794042,0.2798392949596076
148,-1.2697048110265754,1.1813113159871107,-0.8613704540251272,1.2613704540251272,0.2970530980797055,0.598687660112452,0.3016345620327465,0.7029469019202945
149,-0.42692412421372744,0.41122532740716056,-0.41817170114883384,0.8181717011488339,0.3969543286596299,0.598687660112452,0.20173333145282213,0.6030456713403701
150,0.4535153478837756,-0.08942255212895825,0.13598551266833303,0.26401448733166694,0.5339440862756706,0.598687660112452,0.06474357383678142,0.4660559137243294
151,-1.0121178090231684,0.3859774269179611,-0.8939010191431465,1.2939010191431466,0.2903054505192803,0.5986876601124521,0.3083822095931718,0.7096945494807196
152,0.6623611972583308,0.7462901604624347,0.5537760059453951,-0.1537760059453951,0.635011208713042,0.598687660112452,-0.03632354860058995,0.36498879128695805
153,0.44178788261405744,-0.5101012907746629,0.00039991885884710365,0.39960008114115286,0.5000999797133793,0.598687660112452,0.09858768039907273,0.4999000202866207
154,0.47166311491787993,0.5729078185995192,0.34920283751415976,0.05079716248584021,0.5864242557527088,0.598687660112452,0.012263404359743157,0.41357574424729115
155,-0.008442779593727951,-1.2809884521675685,-0.591050759325253,0.9910507593252529,0.3563937976598739,0.598687660112452,0.2422938624525781,0.6436062023401261
156,0.7052347312627051,-2.0610224029380575,-0.25411893587125317,0.6541189358712531,0.43680994961569486,0.598687660112452,0.16187771049675714,0.5631900503843051
157,1.3399478597461052,1.558830245914155,1.3396073615711308,-0.9396073615711308,0.7924253647790468,0.598687660112452,-0.1937377046665948,0.2075746352209532
158,-0.07892277959964603,0.1960934762209748,-0.2043101808134244,0.6043101808134244,0.44909939225710394,0.598687660112452,0.14958826785534807,0.5509006077428961
159,1.23356739464767,0.14724788952929002,0.8310282825769231,-0.43102828257692305,0.6965723108573347,0.598687660112452,-0.09788465074488273,0.30342768914266527
160,0.22202075358157145,-0.6319967703557919,-0.21198242824148042,0.6119824282414804,0.44720195850728883,0.598687660112452,0.15148570160516317,0.5527980414927112
161,-1.5711500401604401,0.4914849449092816,-1.3094745486555677,1.7094745486555678,0.21257478442950925,0.5986876601124521,0.38611287568294284,0.7874252155704907
162,1.3596085012592178,0.5834919860194412,1.0627343968132068,-0.6627343968132068,0.7432127452226379,0.598687660112452,-0.1445250851101859,0.2567872547773621
163,0.38401236995507804,0.21396263631663912,0.17139868685905418,0.22860131314094578,0.5427450775877564,0.598687660112452,0.05594258252469564,0.45725492241224364
164,1.3719352033264334,0.5823136823508916,1.0722422673664143,-0.6722422673664142,0.7450230991595842,0.598687660112452,-0.1463354390471322,0.2549769008404158
165,-0.33988454576731797,-0.09645242270727206,-0.500843363426036,0.900843363426036,0.37734249574089973,0.598687660112452,0.22134516437155227,0.6226575042591003
166,0.1532166789297815,0.39596560235279443,0.041363023849663505,0.35863697615033646,0.5103392818815569,0.598687660112452,0.08834837823089514,0.48966071811844314
167,-0.4058204163813825,0.2559317266274102,-0.44787681511688293,0.847876815116883,0.3898656907012193,0.598687660112452,0.2088219694112327,0.6101343092987808
168,-1.2385586375618707,-0.9819567870433686,-1.485433946162507,1.885433946162507,0.18460805644260506,0.598687660112452,0.414079603669847,0.815391943557395
169,0.36573533912391476,-0.6974308679021578,-0.11664098907151552,0.5166409890715155,0.4708727685371966,0.598687660112452,0.12781489157525538,0.5291272314628034
170,1.6603545935838733,0.7956133135426019,1.3669676689298793,-0.9669676689298793,0.7968897930559612,0.598687660112452,-0.1982021329435092,0.2031102069440388
171,0.29791646267750593,0.5178682617149147,0.19369364865647914,0.20630635134352082,0.5482725853103613,0.598687660112452,0.05041507480209073,0.45172741468963873
172,-0.1886352580828099,0.48180333905191103,-0.20636720475067463,0.6063672047506746,0.44859051921860305,0.598687660112452,0.15009714089384896,0.551409480781397
173,-0.533617433843467,1.3604314979401984,-0.21876449769271422,0.6187644976927142,0.44552595363433417,0.598687660112452,0.15316170647811783,0.5544740463656659
174,-1.181255475036624,-1.3358358584645171,-1.5457551375686542,1.9457551375686544,0.17570020400078226,0.5986876601124521,0.4229874561116699,0.8242997959992178
175,0.3453117257391565,-0.4842934353959415,-0.06903865002745721,0.46903865002745715,0.4827471896719182,0.598687660112452,0.1159404704405338,0.5172528103280818
176,0.7136054216548029,0.6535123218901164,0.5669380338908774,-0.16693803389087736,0.6380563426763974,0.598687660112452,-0.039368682563945434,0.36194365732360256
177,-0.2851484773768395,-0.4780850731334415,-0.571544303841504,0.971544303841504,0.3608805612145396,0.598687660112452,0.2378070988979124,0.6391194387854604
178,-0.32878632815797154,0.7400121390745772,-0.2410254208040041,0.641025420804004,0.440033667389533,0.598687660112452,0.15865399272291902,0.559966332610467
179,-0.5495225714872078,0.902760921644119,-0.3687897806965306,0.7687897806965306,0.4088334855533427,0.598687660112452,0.1898541745591093,0.5911665144466574
180,-0.938662854657479,-0.8213315455305352,-1.1973297473851439,1.5973297473851438,0.23195058016336678,0.598687660112452,0.3667370799490852,0.7680494198366332
181,1.433818216546769,-0.9148327262761173,0.6726047553545802,-0.2726047553545802,0.6620861619182683,0.598687660112452,-0.0633985018058163,0.3379138380817317
182,0.8333955296986781,2.4182075407538144,1.192178685985087,-0.7921786859850869,0.7671304940149453,0.598687660112452,-0.16844283390249326,0.23286950598505474
183,0.12084115470464582,0.15344515927289412,-0.0572935284544151,0.45729352845441507,0.485680534700278,0.598687660112452,0.113007125412174,0.5143194652997221
184,-1.0830820068789535,-0.5441101700491743,-1.229698656517915,1.629698656517915,0.22623417223974537,0.598687660112452,0.3724534878727066,0.7737658277602546
185,-0.4270724427584624,-0.5105098918016318,-0.6948109217472594,1.0948109217472595,0.33296371564610694,0.598687660112452,0.26572394446634506,0.6670362843538931
186,1.0520920631577082,-1.0726201496361636,0.31988760563531754,0.08011239436468243,0.5792968605366122,0.598687660112452,0.01939079957583978,0.4207031394633878
